index,image,annotator,description
475,cuhk03/image=01_set=1_id=0475.png,rab,An elegantly dressed girl with a long ponytail. Her hair is silky and brown. She is checking on her phone while she is walking. She wears a red and black checked full sleeve shirt and a pair of blue skinny jeans. She wears black or brown leather boots. She carries a brown or black shoulder bag on her left shoulder and a white shopping bag on her right shoulder.
474,cuhk03/image=01_set=1_id=0474.png,rab,"Looks like a young boy, in his mid teens, walking with a small girl. He wears spectacles, he is wearing a black colour jacket with a pair of yellow shorts. He wears some light colour slippers."
473,cuhk03/image=01_set=1_id=0473.png,rab,"A tall guy with very short hair, walking with his hands inside his pant pockets. He wears white full sleeve tee with dark colour jeans. He wears white shoes. His hair is dark in colour."
472,cuhk03/image=01_set=1_id=0472.png,rab,This photo appears to be of a girl who has tied her long hair with a clip or something. She wears a white tshirt with a pair of blue jeans. She wears some grey or white colour shoes. She carries a grey with yellow colour backpack. She is not facing the camera.
471,cuhk03/image=01_set=1_id=0471.png,rab,"A young man, in his early twenties wearing purple colour polo tee with a pair of grey or black pants. His hair appears dark and short. He wears some light colour shoes. He carries a black colour back pack with shades of red on it."
470,cuhk03/image=01_set=1_id=0470.png,rab,"A chic girl, with long, brown, silky hair, wearing red or maroon top with a pair of dark coloured skinny jeans. She wears some light colour flat shoes. She carries a black colour shoulder bag on her right shoulder."
469,cuhk03/image=01_set=1_id=0469.png,rab,"A tall man dressed up in formal wear, wearing white shirt with a pair of black trousers and black formal shoes. He has short dark hair. He appears to be carrying like a roll of papers or files in his left hand and is adjusting his shirt with his right hand."
468,cuhk03/image=01_set=1_id=0468.png,rab,"A man with dark and short hair, who appears slim, has his right arm injured and he is wearing a blue or black arm brace. He is wearing a blue and white or purple and white shirt with a pair of dark colour pants. He wears dark colour shoes. He appears to be wearing eye glasses and is carrying a brown coloured bag with his right arm."
467,cuhk03/image=01_set=1_id=0467.png,rab,"Profile of a lean man, wearing some grey shirt or jacket with a pair of black shorts. He wears some dark slippers. His hair appears dark and short. He carries a black colour bag on his back holding it with his right hand."
466,cuhk03/image=01_set=1_id=0466.png,rab,"A perfectly fit girl, in her early twenties, walking while she checks on her mobile phone. She wears a black and white top with horizontal stripes on it. She wears a pair of black denim pants. She is wearing black flat shoes. She carries a shoulder bag on her right shoulder that has the theme of the flag of United Kingdom."
465,cuhk03/image=01_set=1_id=0465.png,rab,"A tall man, probably in his late twenties, walking with his hands inside the pocket of his jacket. He wears dark framed eye glasses, he has dark short hair. He wears ash coloured hoodie jacket and a pair of grey jeans. He wears black colour shoes. he carries a grey or green colour cross body bag on his left shoulder."
464,cuhk03/image=01_set=1_id=0464.png,rab,"A girl with a nice short pony tail with dark hair, walks while she checks her smartphone with her left hand. She wears a brown top with a denim coat upon that and a pair of black leggings and red shoes. She carries a red or brown handbag on her right shoulder."
463,cuhk03/image=01_set=1_id=0463.png,rab,"A shapely woman, probably in her early twenties, with straight, brown hair. She wears a grey or some dark colour top with a pair of grey or black leggings and a pair of black adidas shoes. She carries a dark blue or black shoulder bag on her right shoulder."
462,cuhk03/image=01_set=1_id=0462.png,rab,A man walking and looking at something. He wears green tshirt with a pair of dark colour shorts. He wears grey colour shoes. He carries a red backpack on his back and a newspaper or magazine in his right hand. He is wearing a black colour watch on his left wrist.
461,cuhk03/image=01_set=1_id=0461.png,rab,"A cute and short girl, wearing red or pink and white shirt with checks or thick stripes on it. She wears mini shorts in dark colour, and a pair of black shoes. She carries a pink and white shoulder bag on her right shoulder. She has dark straight hair."
460,cuhk03/image=01_set=1_id=0460.png,rab,"A short woman, with wavy black hair, wearing white shirt with black designs on it with a pair of black pants. She wears black colour shoes. She is carrying a beige or tan coloured leather shoulder bag on her right shoulder."
459,cuhk03/image=01_set=1_id=0459.png,rab,"Photo of a medium build guy with short and dark hairstyle, he wears a black colour tshirt with a pair of grey pants. His shoes appear grey in colour. He carries a black backpack and a blue file or book on his left arm."
458,cuhk03/image=01_set=1_id=0458.png,rab,"A very thin boy, looks really unhealthy, with dark and short hair. He wears green tee with a pair of beige or pale brown pants. He wears white colour shoes. He carries purple or dark pink colour bag on his right shoulder. He is wearing something like a watch in his left wrist."
457,cuhk03/image=01_set=1_id=0457.png,rab,"A fit man, wearing pink tshirt with a pair of grey jeans and dark colour shoes. He appears to have a mushroom shaped hair cut and his hair is dark. He carries a black or dark blue bag on his back."
456,cuhk03/image=01_set=1_id=0456.png,rab,A short man wearing black colour cap on his head. He appears to have black hair and it is short above his neck level. He wears a grey colour half sleeve shirt with a pair of blue jeans. He wears black colour shoes and he carries black or green colour backpack.
455,cuhk03/image=01_set=1_id=0455.png,rab,"A slim build guy with dark and short hair, carrying a black colour backpack and wearing dark colour slippers. He wears a black or charcoal coloured jacket with a pair of same coloured shorts. He has his right hand inside the pocket of his shorts."
454,cuhk03/image=01_set=1_id=0454.png,rab,"Appears to be a girl with short hair, wearing black rain jacket with a pair of denim shorts. She wears black or green shoes. She carries a black and green backpack."
453,cuhk03/image=01_set=1_id=0453.png,rab,"A person with short, dark hair, wearing orange colour full hand shirt with a pair of dark colour, probably brown pants. He carries a white colour shoulder bag on his right shoulder."
